humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,conditions
83.2,0.0,9.0,301.8,1003.3,12.5,24.1,0.6,2
79.1,0.0,9.0,331.0,1003.3,0.7,24.1,0.64,2
79.0,0.0,9.4,4.6,1003.3,0.0,24.1,0.67,2
76.5,0.0,7.2,47.1,1003.3,0.0,24.1,0.71,2
75.1,0.0,7.6,58.3,1003.3,1.5,24.1,0.74,2
78.9,0.0,7.2,49.0,1003.3,29.7,24.1,0.75,0
82.9,0.0,7.9,59.8,1003.3,29.3,24.1,0.81,0
81.3,0.0,10.1,52.4,1003.3,51.3,24.1,0.84,0
82.6,0.0,11.2,14.4,1003.3,10.5,24.1,0.88,2
82.7,0.0,14.4,359.4,1003.3,4.1,24.1,0.91,2
80.6,0.0,12.6,342.3,1018.7,22.7,4.8,0.95,0
84.1,0.0,14.4,340.4,1018.4,46.2,4.0,0.98,0
83.1,0.0,11.2,343.9,1003.3,1.5,24.1,0.0,2
78.8,0.0,10.4,348.6,1003.3,44.1,24.1,0.05,0
77.7,0.0,11.2,342.3,1003.3,0.0,24.1,0.08,2
75.9,0.0,9.0,347.7,1003.3,17.6,24.1,0.11,2
76.9,0.0,10.1,358.7,1003.3,0.0,24.1,0.15,2
80.5,0.0,10.4,357.0,1003.3,0.6,24.1,0.18,2
79.3,0.0,8.3,3.8,1003.3,0.0,24.1,0.21,2
69.8,0.0,8.3,8.4,1015.2,4.3,24.1,0.25,2
51.5,0.0,14.4,16.6,1014.5,23.1,24.1,0.28,0
67.3,1.3,21.6,342.1,1015.0,96.5,23.5,0.31,1
67.0,0.0,9.7,307.9,1015.0,40.3,24.0,0.34,0
62.7,0.7,17.6,12.0,1015.8,99.3,23.6,0.38,1
51.4,0.1,16.2,355.3,1015.5,39.4,24.1,0.41,1
41.6,0.0,19.1,339.0,1017.0,0.0,24.1,0.44,2
43.9,0.0,13.7,340.1,1017.5,0.0,24.1,0.48,2
50.4,0.0,11.5,330.1,1015.5,45.4,24.1,0.5,0
49.5,0.0,11.9,328.9,1013.5,4.9,24.1,0.54,2
43.1,0.0,13.0,308.2,1011.7,2.6,24.1,0.58,2
36.7,0.0,11.5,146.4,1012.0,31.9,24.1,0.61,0
62.4,0.7,10.8,129.3,1010.6,40.8,23.2,0.65,1
59.8,0.2,12.2,53.1,1011.1,53.0,24.1,0.68,1
67.9,1.5,11.9,100.2,1011.4,81.9,23.6,0.72,1
65.4,0.1,10.4,17.9,1011.6,15.4,24.1,0.75,1
61.3,0.3,17.6,24.0,1012.2,32.0,24.1,0.79,1
61.5,1.4,16.2,347.5,1013.7,22.2,23.2,0.82,1
43.7,0.5,15.8,330.1,1015.7,25.7,24.1,0.86,1
44.4,0.0,17.6,342.2,1015.1,0.4,24.1,0.9,2
43.7,0.0,15.1,282.6,1012.8,0.0,24.1,0.93,2
43.7,0.0,13.7,226.4,1012.1,4.5,24.1,0.97,2
55.6,0.0,16.9,233.7,1010.3,14.9,24.1,0.0,2
46.7,0.0,10.1,241.5,1012.3,0.9,24.1,0.03,2
64.3,0.0,19.4,182.2,1012.2,21.0,24.1,0.06,0
77.5,11.6,29.2,149.4,1010.5,67.6,20.1,0.1,1
61.7,8.4,20.2,309.0,1011.7,3.1,24.0,0.13,1
50.3,7.8,11.5,327.1,1015.9,10.0,24.1,0.16,1
53.2,0.0,10.8,340.9,1015.3,51.0,24.1,0.19,0
51.7,0.0,10.4,46.5,1014.5,5.3,24.1,0.25,2
53.5,0.0,10.8,63.6,1015.0,1.1,24.1,0.26,2
56.2,0.0,13.7,242.0,1013.6,20.9,24.1,0.29,0
57.0,0.0,15.5,337.8,1013.7,3.6,24.1,0.32,2
44.0,0.0,16.9,349.9,1014.0,12.7,24.1,0.36,2
44.5,0.0,16.2,351.4,1012.2,1.6,24.1,0.39,2
40.3,0.0,16.2,338.2,1012.2,11.4,24.1,0.42,2
37.9,0.0,16.2,337.6,1011.5,1.5,24.1,0.45,2
30.2,0.0,14.4,332.1,1010.0,2.6,24.1,0.5,2
34.8,0.0,17.3,351.1,1009.6,3.9,24.1,0.52,2
35.7,0.0,16.9,353.4,1011.4,4.4,24.1,0.56,2
30.2,0.0,20.2,305.2,1011.8,14.3,24.1,0.59,2
50.5,6.8,26.6,174.3,1008.8,25.9,22.0,0.63,1
54.5,0.3,12.6,52.8,1008.8,22.2,24.1,0.66,1
58.5,0.4,19.4,176.6,1013.1,28.1,24.1,0.7,1
54.7,0.1,14.0,252.9,1015.3,0.0,24.1,0.73,1
51.8,0.1,17.6,195.6,1015.3,0.0,24.1,0.75,1
52.4,0.1,12.6,190.5,1014.9,2.9,24.1,0.8,1
45.8,0.1,13.0,333.2,1015.7,0.5,24.1,0.84,1
39.4,0.1,13.3,30.2,1014.9,1.4,24.1,0.88,1
45.6,0.9,13.0,286.4,1013.8,1.4,24.1,0.91,1
41.9,0.0,15.1,22.4,1014.3,8.8,24.1,0.95,2
42.7,0.0,16.2,357.9,1014.1,15.2,24.1,0.0,2
32.6,0.0,15.8,354.7,1013.8,10.2,24.1,0.02,2
30.3,0.0,16.9,335.9,1013.1,30.3,24.1,0.05,0
29.8,0.0,16.6,312.9,1011.6,57.4,24.1,0.08,0
34.7,0.0,14.4,8.6,1011.7,9.2,24.1,0.11,2
27.8,0.0,14.4,334.9,1011.6,0.4,24.1,0.15,2
29.7,0.0,15.8,322.3,1010.2,0.0,24.1,0.18,2
27.0,0.0,12.2,333.4,1010.3,1.1,24.1,0.21,2
23.2,0.0,13.0,319.6,1009.9,9.4,24.1,0.25,2
23.0,0.0,15.8,309.3,1009.3,67.0,24.1,0.27,0
25.2,0.0,19.1,323.3,1008.8,62.8,24.1,0.31,0
24.9,0.0,18.7,321.7,1009.0,39.2,24.1,0.34,0
24.3,0.0,13.3,319.6,1008.5,49.4,24.1,0.37,0
22.9,0.0,12.2,288.5,1006.7,7.8,24.1,0.4,2
37.7,0.0,18.0,221.2,1005.6,6.1,24.1,0.43,2
42.5,0.0,13.0,204.1,1007.1,55.5,24.1,0.47,0
42.3,0.0,13.7,254.0,1007.4,60.6,24.1,0.5,0
35.2,0.0,19.1,224.8,1005.7,37.8,24.1,0.53,0
46.1,0.0,18.7,192.9,1005.5,25.7,24.1,0.57,0
52.1,0.0,15.5,182.2,1006.5,38.1,24.1,0.61,0
53.9,0.0,21.2,184.1,1006.8,34.3,24.1,0.64,0
52.6,0.0,21.6,225.6,1006.4,29.1,24.1,0.68,0
61.3,0.0,33.1,207.4,1006.0,35.6,24.1,0.71,0
64.7,0.0,32.0,205.0,1006.8,42.2,24.1,0.75,0
66.6,2.9,25.9,208.8,1007.8,43.2,23.8,0.78,1
68.2,5.0,37.1,176.6,1009.0,47.1,23.5,0.82,1
63.4,0.6,22.3,201.4,1007.8,15.7,23.7,0.86,1
61.0,0.1,28.1,186.6,1006.6,57.2,24.1,0.89,1
61.0,0.1,28.4,195.8,1007.4,26.1,24.1,0.93,1
63.5,0.0,28.8,191.7,1007.9,5.0,24.1,0.96,2
63.3,0.1,29.5,197.8,1007.7,18.5,24.1,0.0,1
61.2,0.1,29.5,187.4,1009.4,43.7,24.1,0.03,1
64.2,0.1,27.0,201.7,1009.0,5.5,24.1,0.06,1
61.8,0.3,32.8,199.5,1009.6,24.0,24.1,0.1,1
60.5,0.1,24.1,195.0,1011.8,29.7,24.1,0.13,1
60.4,0.1,27.4,197.9,1011.3,10.8,24.1,0.16,1
60.3,0.0,23.4,212.1,1010.1,9.7,19.1,0.19,2
63.6,0.0,29.2,204.5,1008.5,1.2,20.9,0.22,2
67.3,0.0,32.4,199.5,1007.2,8.9,18.6,0.25,2
67.1,0.0,31.3,198.2,1006.4,18.9,19.1,0.29,2
67.1,0.0,34.2,198.4,1004.9,25.0,20.3,0.32,0
65.2,0.1,26.6,196.9,1005.5,35.2,20.2,0.35,1
67.0,0.0,28.4,198.3,1004.7,23.1,19.3,0.39,0
67.7,7.3,30.2,201.1,1002.9,30.7,16.7,0.42,1
66.3,0.0,36.0,201.8,1002.6,38.4,20.0,0.45,0
67.3,1.4,35.3,181.5,1003.2,43.1,21.4,0.48,1
63.8,0.0,35.6,182.0,1003.9,49.6,24.1,0.5,0
63.5,0.1,34.9,184.0,1006.0,26.8,24.1,0.55,1
56.6,0.1,31.0,192.9,1007.3,20.6,24.1,0.59,1
62.2,3.4,35.6,186.7,1007.2,21.3,23.5,0.62,1
65.6,1.5,25.2,189.4,1007.1,50.3,24.1,0.66,1
63.6,0.4,29.2,198.7,1007.0,25.1,23.9,0.69,1
57.5,0.0,26.6,211.7,1005.9,17.3,24.1,0.75,2
57.3,0.0,31.7,210.2,1004.0,8.8,24.1,0.77,2
58.6,0.0,32.8,199.9,1004.0,11.5,24.1,0.8,2
59.7,0.0,31.7,196.1,1004.7,16.8,24.1,0.84,2
60.2,0.0,34.2,193.0,1004.6,15.4,24.1,0.87,2
59.4,0.0,25.2,189.2,1005.4,6.8,24.1,0.91,2
61.7,0.0,32.4,191.8,1005.2,8.0,24.1,0.94,2
63.2,0.0,29.5,178.8,1004.4,26.9,24.1,0.98,0
62.6,10.6,34.9,189.6,1004.4,40.1,22.6,0.0,1
65.2,21.1,41.4,167.9,1004.1,53.7,21.9,0.05,1
78.2,23.1,31.7,157.9,1005.8,57.6,22.0,0.08,1
73.1,2.0,20.5,156.8,1007.2,46.1,23.9,0.11,1
67.2,2.2,23.0,213.0,1006.2,15.0,22.9,0.14,1
58.7,0.3,24.1,165.6,1005.7,45.4,24.1,0.18,1
57.8,0.1,20.2,159.2,1005.4,27.3,24.1,0.21,1
57.8,0.0,25.6,164.7,1004.8,14.4,24.1,0.24,2
76.2,10.5,19.8,141.4,1005.8,79.6,19.1,0.25,1
87.9,23.2,22.0,147.4,1005.7,69.2,17.9,0.31,1
81.1,3.3,19.4,183.0,1005.1,48.0,22.4,0.34,1
75.4,2.3,20.9,193.5,1004.3,57.9,23.7,0.37,1
71.9,0.6,29.5,199.3,1001.6,61.2,24.0,0.4,1
68.0,0.0,34.6,196.1,1002.0,87.6,24.1,0.44,0
67.5,0.2,31.3,192.5,1003.9,73.4,24.1,0.47,1
65.0,0.2,29.2,191.8,1003.4,72.2,24.1,0.5,1
63.5,0.2,28.8,197.5,1002.9,52.4,24.1,0.54,1
63.7,0.0,27.7,188.2,1003.7,56.3,24.1,0.57,0
65.0,0.2,31.0,188.9,1003.8,50.9,24.1,0.61,1
61.3,0.8,32.4,191.3,1002.0,24.8,24.1,0.64,1
63.5,10.9,36.7,198.7,999.2,36.9,23.0,0.68,1
57.6,1.1,29.9,225.6,998.0,84.1,24.1,0.71,1
59.4,0.4,20.9,150.6,999.5,34.4,24.1,0.75,1
66.8,6.5,22.3,141.3,1002.9,47.1,23.2,0.78,1
61.6,1.2,27.7,140.2,1003.8,47.1,24.0,0.82,1
62.9,0.5,27.7,194.9,1003.1,24.5,23.9,0.85,1
65.5,2.6,18.7,182.5,1000.8,36.2,23.9,0.89,1
65.4,7.2,22.7,173.7,999.8,61.6,23.0,0.92,1
72.8,10.7,28.1,146.4,1000.6,46.1,23.0,0.96,1
68.0,2.5,30.6,146.7,1001.1,58.0,23.9,0.0,1
68.7,5.8,22.3,159.7,1000.5,45.3,22.5,0.03,1
69.7,3.1,21.6,169.0,1000.8,87.9,23.1,0.06,1
73.3,6.8,24.1,181.0,1001.7,89.4,22.9,0.09,1
81.1,16.7,22.3,172.9,1001.0,100.0,21.2,0.13,1
74.2,0.2,27.7,182.2,1002.3,84.0,24.1,0.16,1
65.1,0.1,31.0,189.1,1002.2,53.8,24.1,0.19,1
69.2,5.5,26.3,182.9,1002.3,51.8,22.5,0.23,1
70.5,0.5,22.3,181.0,1001.3,78.9,24.1,0.25,1
70.0,0.0,27.4,182.3,1000.5,99.8,24.1,0.29,3
68.0,0.5,32.4,176.4,1000.2,99.0,24.1,0.33,1
69.4,0.4,24.1,188.8,1000.6,100.0,24.1,0.36,1
67.2,0.0,27.7,177.4,1001.2,60.0,24.1,0.39,0
67.8,0.0,29.2,171.9,1002.2,28.1,24.1,0.43,0
63.3,0.1,32.8,189.3,1002.8,69.5,24.1,0.46,1
65.6,2.1,35.3,185.6,1002.8,96.0,23.6,0.5,1
65.4,0.0,28.4,195.8,1002.8,99.1,24.1,0.53,3
66.4,0.6,33.5,201.6,1003.7,96.8,23.6,0.56,1
71.0,38.9,36.4,204.5,1004.2,97.7,19.2,0.59,1
78.8,16.8,31.3,215.1,1004.4,98.4,19.1,0.63,1
79.7,10.3,27.0,207.3,1003.5,91.7,21.2,0.66,1
83.4,9.2,23.4,198.6,1001.8,84.3,22.1,0.7,1
80.0,10.5,20.9,170.0,1000.6,89.2,20.9,0.75,1
78.9,10.6,16.2,181.2,1003.3,64.4,19.6,0.77,1
77.8,10.3,24.1,167.7,1004.5,72.5,22.1,0.8,1
78.8,7.2,21.6,164.5,1003.1,92.0,21.3,0.83,1
75.1,2.2,23.4,153.1,1001.8,86.3,23.4,0.87,1
74.0,1.2,20.9,163.3,1003.8,90.5,24.0,0.9,1
71.3,0.6,18.7,175.4,1004.7,86.4,23.9,0.94,1
71.7,4.1,17.6,181.0,1003.5,96.5,21.9,0.97,1
74.5,5.8,19.4,177.8,1001.7,98.8,22.0,0.0,1
81.1,11.1,18.4,168.8,1001.3,99.7,19.7,0.04,1
79.7,6.9,18.4,157.8,1000.3,85.8,22.6,0.07,1
77.5,8.1,15.8,155.8,999.1,54.3,18.4,0.11,1
80.8,7.6,19.8,157.5,999.8,94.4,19.0,0.14,1
77.2,3.6,19.1,155.3,999.3,63.0,16.7,0.18,1
77.8,3.2,23.4,123.1,999.2,77.1,17.7,0.21,1
82.8,7.5,24.8,138.6,1002.6,80.5,17.8,0.24,1
76.4,1.4,22.7,141.7,1003.8,68.8,20.0,0.25,1
74.9,2.5,22.3,147.3,1002.4,69.0,19.4,0.31,1
75.6,2.0,23.4,129.9,1000.5,31.4,19.0,0.35,1
75.8,5.5,25.6,127.1,999.7,49.7,18.6,0.38,1
77.9,3.2,28.1,125.4,1000.1,57.2,18.6,0.41,1
74.4,1.0,31.7,124.2,999.3,43.2,21.0,0.45,1
76.2,7.2,33.1,116.8,997.1,57.7,20.6,0.48,1
71.2,0.2,33.8,126.3,997.7,48.6,22.5,0.5,1
71.2,3.0,30.2,122.7,999.9,36.2,20.9,0.55,1
72.8,0.4,30.2,126.8,1000.6,48.7,20.2,0.58,1
72.5,0.7,28.4,145.4,1002.9,39.7,19.3,0.62,1
71.0,1.3,23.8,174.0,1003.6,64.4,20.1,0.65,1
72.5,3.1,24.8,202.9,1001.6,85.9,18.6,0.68,1
71.2,6.8,15.8,197.4,1001.6,85.1,18.4,0.75,1
74.9,11.0,15.8,163.6,1002.3,98.6,19.3,0.75,1
77.3,5.8,18.7,151.3,1003.3,91.2,17.9,0.78,1
76.0,1.5,22.0,157.0,1003.7,99.0,23.3,0.82,1
87.9,16.3,16.9,150.3,1005.2,98.6,17.5,0.85,1
84.1,3.4,16.9,156.5,1007.3,97.0,23.2,0.88,1
74.6,2.4,13.0,187.6,1008.1,84.7,23.0,0.92,1
68.8,0.2,16.6,216.7,1007.1,48.9,24.1,0.95,1
69.3,2.9,12.2,220.1,1006.8,97.5,22.5,0.0,1
70.5,13.7,11.9,212.6,1005.5,87.1,21.0,0.02,1
70.9,0.1,18.4,204.0,1004.4,85.3,24.1,0.05,1
69.8,1.9,20.9,196.9,1002.5,100.0,23.3,0.09,1
70.4,5.3,14.0,201.7,1002.5,100.0,21.5,0.12,1
71.5,3.4,13.7,199.3,1002.1,94.3,22.1,0.16,1
81.9,6.6,10.8,157.4,1003.3,100.0,22.2,0.19,1
77.2,3.5,15.5,130.7,1003.4,93.5,23.6,0.23,1
74.7,3.3,17.3,133.9,1001.6,76.3,23.5,0.25,1
78.8,0.5,23.8,111.0,999.6,93.5,24.1,0.3,1
77.9,17.4,28.1,127.4,998.5,69.0,20.2,0.33,1
79.9,7.5,25.2,120.5,998.1,78.8,16.9,0.37,1
85.0,15.7,38.9,126.3,997.9,74.3,11.7,0.4,1
91.3,74.9,36.7,130.7,997.0,95.2,10.4,0.44,1
91.7,46.4,24.5,165.7,999.8,90.1,14.3,0.47,1
81.2,5.0,13.7,164.6,999.5,67.4,16.5,0.5,1
82.8,5.0,29.5,111.4,998.6,83.9,15.9,0.54,1
89.0,17.5,37.4,131.3,1001.2,95.4,13.8,0.57,1
83.7,3.8,25.6,157.4,1005.8,74.6,16.8,0.6,1
77.1,2.0,11.9,217.7,1005.1,53.7,20.2,0.64,1
70.8,0.2,13.0,269.4,1002.7,81.0,21.3,0.67,1
69.4,8.2,20.9,338.2,999.2,94.9,21.6,0.7,1
85.2,6.6,37.8,109.3,999.4,97.3,20.5,0.75,1
84.9,7.2,29.9,145.7,1001.5,73.8,15.5,0.77,1
80.9,2.1,73.8,148.0,1001.6,62.3,20.2,0.8,1
75.0,1.0,12.6,197.8,1000.9,55.4,18.1,0.83,1
85.5,24.8,12.2,193.8,1003.2,85.7,13.9,0.87,1
84.4,8.0,20.5,149.6,1004.5,38.8,16.9,0.9,1
80.2,0.6,14.4,189.8,1004.3,41.0,21.0,0.93,1
76.3,0.0,15.1,209.1,1002.9,72.4,20.3,0.96,0
79.8,1.3,19.4,184.8,1003.3,92.0,20.5,0.0,1
83.7,4.7,19.4,175.6,1005.1,80.0,16.9,0.03,1
76.8,0.7,14.8,183.1,1007.5,66.8,22.9,0.07,1
74.2,0.0,14.0,207.7,1007.8,40.7,20.2,0.1,0
74.1,0.1,16.6,200.1,1006.4,84.5,20.9,0.14,1
75.9,1.4,14.8,205.1,1006.7,88.1,20.6,0.17,1
76.2,4.2,17.3,218.7,1007.1,57.5,21.0,0.21,1
77.0,8.4,14.4,210.6,1004.9,39.7,18.9,0.25,1
77.1,5.2,14.8,211.7,1004.2,82.7,18.6,0.25,1
79.1,5.1,20.9,194.1,1004.8,76.0,20.1,0.32,1
79.8,6.2,12.2,181.0,1005.5,85.4,17.3,0.35,1
75.8,1.6,55.4,140.7,1006.1,69.4,18.2,0.39,1
73.5,2.7,10.1,130.0,1007.1,79.2,20.5,0.42,1
76.5,2.4,13.0,161.5,1006.8,90.2,21.0,0.46,1
79.6,6.1,24.1,136.1,1005.7,92.8,18.2,0.5,1
93.7,36.0,20.9,133.9,1005.2,98.0,10.5,0.53,1
95.6,121.3,25.9,144.8,1004.4,99.8,5.9,0.56,1
93.6,12.8,19.8,183.8,1007.0,100.0,17.0,0.59,1
93.4,17.6,18.7,190.2,1007.6,99.5,15.2,0.62,1
88.9,3.7,13.7,204.7,1006.4,65.4,21.0,0.66,1
81.7,7.6,10.8,215.1,1003.4,83.6,19.9,0.69,1
80.8,6.2,13.3,175.6,1003.3,29.2,22.5,0.72,1
81.1,7.7,10.1,150.1,1003.6,68.0,21.0,0.75,1
84.8,1.0,28.8,113.9,1004.0,60.4,21.9,0.79,1
84.9,3.2,29.9,132.6,1004.0,23.6,22.5,0.82,1
85.0,4.0,22.3,155.2,1005.2,38.6,20.0,0.85,1
84.5,4.8,17.3,171.9,1006.0,35.0,19.9,0.88,1
82.1,3.6,14.0,184.6,1006.0,55.5,18.8,0.91,1
80.8,0.2,11.2,187.6,1005.7,87.2,21.0,0.95,1
78.4,0.1,11.2,191.0,1006.5,60.8,20.3,0.98,1
78.6,4.5,10.4,231.4,1006.9,65.4,18.3,0.0,1
84.7,20.5,9.0,253.2,1005.7,84.6,16.2,0.05,1
80.0,6.8,8.6,130.1,1004.5,77.0,21.1,0.08,1
78.6,7.1,9.0,91.9,1004.2,44.2,17.9,0.12,1
75.3,0.3,11.5,343.2,1003.8,70.0,19.1,0.16,1
77.2,1.9,11.2,346.4,1003.1,84.9,20.2,0.19,1
87.9,14.3,11.5,101.0,1003.1,95.1,15.2,0.23,1
90.5,22.1,21.6,143.0,1004.8,91.8,11.3,0.25,1
87.5,13.7,19.4,133.2,1008.1,85.3,17.5,0.3,1
86.0,5.2,16.9,140.1,1009.6,72.7,17.9,0.33,1
85.6,4.5,14.0,163.0,1010.2,32.3,20.1,0.37,1
78.8,0.1,9.4,232.9,1009.9,47.3,20.9,0.41,1
81.4,4.0,11.2,216.5,1010.2,17.0,18.4,0.44,1
80.1,0.2,11.2,199.3,1011.2,62.1,19.5,0.48,1
81.2,1.9,11.5,212.7,1011.7,37.2,19.7,0.5,1
86.2,32.2,19.4,208.8,1010.4,82.9,15.7,0.54,1
88.0,25.8,13.3,208.0,1009.6,89.5,17.8,0.58,1
84.4,10.6,10.8,218.7,1010.0,57.7,18.6,0.61,1
81.4,2.8,7.6,271.7,1009.6,35.4,18.3,0.64,1
80.3,2.7,11.5,4.2,1009.0,18.3,19.9,0.67,1
71.9,0.0,17.6,350.2,1010.8,11.6,20.2,0.7,2
70.6,0.0,14.4,342.5,1011.1,21.4,20.8,0.75,0
71.9,0.0,13.7,353.2,1010.3,5.4,20.0,0.77,2
74.9,0.0,14.8,8.8,1010.4,28.1,20.0,0.8,0
72.4,0.0,18.0,349.9,1011.7,3.4,19.1,0.83,2
72.4,0.0,16.2,346.8,1012.5,0.0,20.8,0.87,2
73.3,0.0,15.8,349.4,1012.1,13.5,20.1,0.9,2
85.2,1.9,10.8,76.5,1011.1,86.1,19.6,0.93,1
95.3,74.6,42.1,26.1,1003.8,98.8,7.8,0.96,1
86.6,0.1,18.7,291.2,1008.6,61.9,18.6,0.0,1
79.9,0.1,8.3,170.3,1012.7,7.8,17.9,0.03,1
73.1,0.0,11.2,354.2,1011.9,10.8,17.8,0.06,2
71.5,0.0,15.1,356.4,1011.6,1.7,17.8,0.1,2
72.9,0.0,9.7,335.7,1011.4,7.3,17.8,0.14,2
75.7,0.0,10.1,320.0,1011.3,10.8,17.8,0.17,2
73.1,0.0,9.7,333.7,1011.5,22.5,18.6,0.21,0
74.4,0.0,12.6,334.1,1012.2,5.0,17.8,0.25,2
72.0,0.0,10.4,337.2,1011.0,21.4,17.8,0.28,0
70.9,0.0,11.5,320.9,1011.1,66.8,17.9,0.31,0
70.7,0.0,11.5,323.3,1012.6,7.5,17.8,0.35,2
71.2,0.0,6.1,276.9,1013.9,8.3,17.6,0.39,2
69.1,0.0,9.0,240.1,1014.0,6.9,17.8,0.42,2
70.2,0.0,8.3,253.9,1013.7,9.6,17.8,0.46,2
71.2,0.0,7.6,300.1,1013.6,22.4,17.8,0.5,0
67.7,0.0,9.7,11.5,1013.7,12.4,17.7,0.53,2
66.9,0.0,10.8,18.4,1013.7,8.2,17.8,0.56,2
66.2,0.0,8.6,343.9,1013.5,46.1,17.7,0.59,0
66.3,0.0,12.2,340.6,1013.4,48.0,17.6,0.62,0
59.4,0.0,12.6,356.9,1013.3,21.9,17.7,0.65,0
58.8,0.0,13.0,339.7,1013.4,2.2,17.8,0.69,2
66.2,0.0,11.9,337.1,1012.5,2.3,17.7,0.72,2
67.1,0.0,11.2,346.4,1011.4,0.0,17.7,0.75,2
60.8,0.0,15.5,3.7,1011.6,0.0,17.8,0.78,2
63.5,0.0,18.7,353.1,1012.6,36.7,17.6,0.82,0
67.4,0.0,14.0,348.6,1012.3,64.2,18.4,0.85,0
64.2,0.0,12.6,347.3,1011.3,64.4,17.8,0.88,0
57.9,0.0,15.5,343.8,1010.6,43.7,17.7,0.91,0
58.1,0.0,13.3,347.9,1011.3,13.3,17.6,0.94,2
60.2,0.0,13.7,349.7,1011.6,18.3,17.7,0.98,2
60.7,0.0,13.7,345.1,1011.8,20.5,17.7,0.0,0
63.2,0.0,12.6,337.9,1012.2,19.2,17.7,0.05,2
61.1,0.0,11.2,330.8,1011.0,1.3,17.7,0.08,2
59.0,0.0,7.6,344.1,1010.3,12.0,17.7,0.12,2
57.9,0.0,8.3,353.9,1010.5,22.6,17.7,0.15,0
62.3,0.0,9.0,347.3,1011.6,50.6,17.7,0.19,0
58.0,0.0,10.8,334.0,1012.6,16.1,17.6,0.25,2
59.1,0.0,14.0,346.0,1012.2,0.3,17.8,0.26,2
61.4,0.0,14.0,345.5,1012.1,0.3,17.6,0.29,2
55.8,0.0,10.4,340.7,1012.5,0.1,17.4,0.33,2
62.2,0.0,14.0,347.2,1012.9,0.0,18.2,0.36,2
62.1,0.0,14.8,339.8,1013.3,0.2,17.7,0.4,2
60.9,0.0,13.3,339.7,1012.3,7.8,17.7,0.43,2
60.1,0.0,11.9,342.6,1012.2,58.5,17.6,0.47,0
62.0,0.0,11.5,352.5,1012.6,75.1,17.6,0.5,0
64.9,0.0,10.4,346.8,1012.3,47.6,17.6,0.54,0
63.9,0.0,10.4,342.8,1012.3,58.9,17.8,0.57,0
61.0,0.0,12.6,344.3,1012.7,11.2,17.7,0.6,2
58.1,0.0,12.6,350.2,1012.3,8.2,17.3,0.63,2
57.6,0.0,13.7,341.3,1012.4,2.7,16.6,0.67,2
53.1,0.0,12.2,341.8,1012.5,0.8,17.5,0.7,2
48.0,0.0,13.3,329.8,1012.1,3.0,17.5,0.73,2
43.4,0.0,14.0,336.3,1012.0,18.7,19.3,0.75,2
52.8,0.0,10.8,336.1,1012.9,18.8,17.6,0.8,2
68.1,0.0,9.0,327.2,1012.8,22.9,17.5,0.83,0
69.1,0.0,11.5,317.1,1011.7,39.7,17.4,0.86,0
64.5,0.0,11.9,333.7,1011.4,40.1,17.5,0.9,0
66.0,0.0,12.2,350.6,1012.0,40.5,17.5,0.93,0
59.1,0.0,12.2,329.2,1012.0,59.8,17.5,0.96,0
55.1,0.0,14.0,348.6,1012.4,29.2,17.5,0.0,0
50.3,0.0,15.5,345.4,1012.7,3.7,17.6,0.03,2
54.9,0.0,12.2,188.7,1013.5,15.0,17.6,0.06,2
66.0,0.0,13.3,219.0,1014.7,4.4,17.6,0.1,2
68.3,0.1,13.3,265.4,1014.2,34.1,17.6,0.13,1
60.6,0.0,14.0,354.8,1014.9,44.3,17.6,0.17,0
48.0,0.0,14.0,347.9,1017.3,72.3,17.5,0.2,0
51.9,0.0,12.6,338.0,1018.0,31.6,17.6,0.25,0
54.9,0.0,9.0,72.4,1017.2,1.3,17.5,0.27,2
58.8,0.0,10.1,34.8,1018.0,11.1,17.3,0.3,2
57.0,0.0,15.1,3.4,1018.6,1.8,17.6,0.34,2
61.4,0.0,15.1,355.7,1018.6,5.1,17.6,0.37,2
64.4,0.0,18.0,353.3,1018.6,20.2,17.6,0.41,0
66.9,0.0,18.4,350.6,1018.7,17.3,17.5,0.44,2
64.8,0.0,18.0,334.9,1018.3,16.3,17.6,0.48,2
63.6,0.0,17.3,338.0,1017.0,14.2,17.5,0.5,2
62.3,0.0,11.9,354.5,1016.0,26.1,17.5,0.54,0
53.9,0.0,12.6,348.4,1016.7,0.0,17.3,0.58,2
50.5,0.0,12.2,338.4,1015.6,0.0,17.5,0.61,2
46.8,0.0,14.0,335.0,1014.1,0.0,17.6,0.64,2
43.2,0.0,11.9,326.6,1012.9,0.0,18.4,0.68,2
53.9,0.0,9.7,237.6,1013.4,2.5,17.6,0.71,2
70.6,0.0,11.2,269.5,1012.8,21.6,17.6,0.74,0
61.7,0.0,14.0,355.4,1012.5,5.1,17.3,0.75,2
60.1,0.0,11.5,15.4,1014.2,6.3,17.6,0.81,2
61.9,0.0,11.9,8.9,1015.1,11.4,17.6,0.85,2
58.8,0.0,13.0,12.7,1017.0,30.1,17.6,0.88,0
51.7,0.0,16.2,358.7,1017.4,16.5,17.7,0.91,2
46.5,0.0,14.8,350.6,1016.4,6.5,17.7,0.95,2
43.5,0.0,15.8,347.6,1015.0,3.4,17.7,0.98,2
46.3,0.0,15.1,6.4,1014.2,2.7,17.5,0.0,2
57.4,0.0,13.7,352.5,1013.5,38.7,17.5,0.05,0
58.0,0.0,13.7,5.9,1013.6,38.3,17.6,0.08,0
