datetime,Unnamed: 0.1,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration,river_discharge
18-11-2022,3635,Naryanganj,78.9,53.7,65.3,78.9,53.7,65.3,46.3,52.7,0.0,0,0.0,,0.0,0.0,13.2,4.7,26.7,1016.3,0.2,6.1,218.8,19.1,8,10.0,2022-11-18T06:23:57,2022-11-18T17:24:07,0.82,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4704,1,27.9,17.6,22.3,23.7,0.0,0.0,0.0,9.5,3.48,260.22
18-12-2013,351,Naryanganj ,77.4,50.1,62.2,77.4,50.1,62.2,44.4,55.5,0.0,0,0.0,,,,,5.6,81.3,1013.3,25.2,2.5,204.5,17.6,8,,2013-12-18T06:43:34,2013-12-18T17:27:36,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1447,2,24.4,14.1,19.7,20.1,0.0,0.0,0.0,7.4,2.77,143.21
18-12-2014,716,Naryanganj ,73.8,41.6,55.8,73.8,37.3,54.8,39.0,59.7,0.0,0,0.0,,,,,6.9,52.1,1020.7,43.0,2.2,181.7,15.6,7,,2014-12-18T06:43:26,2014-12-18T17:27:30,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1812,1,23.4,14.1,18.5,18.7,0.0,0.0,0.0,9.9,2.84,135.14
18-12-2015,1081,Naryanganj ,73.5,48.3,59.5,73.5,46.9,59.4,37.5,49.0,0.0,0,0.0,,,,,8.5,23.1,1018.2,2.9,2.7,194.8,16.8,7,,2015-12-18T06:43:17,2015-12-18T17:27:23,0.25,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",2177,3,21.1,16.0,18.3,19.2,0.0,0.0,0.0,7.4,1.56,164.96
18-12-2016,1447,Naryanganj ,78.5,48.3,60.1,78.5,47.1,59.9,41.4,54.3,0.0,0,0.0,,,,,7.8,41.6,1018.5,0.0,3.0,208.1,18.0,8,,2016-12-18T06:43:43,2016-12-18T17:27:43,0.64,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,remote",2543,3,24.9,18.1,20.9,22.4,0.0,0.0,0.0,6.5,2.32,160.81
18-12-2017,1812,Naryanganj ,81.1,50.0,61.4,78.9,50.0,61.3,37.8,47.1,0.0,0,0.0,,,,,7.4,15.2,1021.7,68.9,2.3,198.2,17.3,8,,2017-12-18T06:43:34,2017-12-18T17:27:36,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",2908,3,23.3,14.9,18.8,19.9,0.0,0.0,0.0,9.4,2.43,242.78
18-12-2018,2177,Naryanganj ,75.8,50.4,59.7,75.8,50.4,59.7,50.7,74.7,0.059,100,16.67,rain,,,,9.2,23.3,1018.0,23.8,2.3,203.1,17.5,8,,2018-12-18T06:43:27,2018-12-18T17:27:30,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42675099999,42776099999,VAJB,remote",3273,63,20.4,15.6,17.5,18.2,17.5,17.5,12.0,15.5,0.79,166.49
18-12-2019,2542,Naryanganj ,71.6,45.0,56.5,71.6,41.5,55.7,48.2,76.5,0.0,0,0.0,,,,,7.4,24.0,1020.6,16.0,2.4,197.1,17.1,7,,2019-12-18T06:43:19,2019-12-18T17:27:24,0.72,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3638,0,23.5,13.9,18.5,18.5,0.0,0.0,0.0,12.4,2.84,172.38
18-12-2020,2908,Naryanganj ,71.6,49.4,59.6,71.6,47.0,59.4,47.5,66.8,0.0,0,0.0,,,,,7.2,28.9,1018.6,25.3,2.4,197.5,17.3,7,,2020-12-18T06:43:45,2020-12-18T17:27:45,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4004,0,23.4,12.7,18.1,17.4,0.0,0.0,0.0,10.5,3.15,184.78
18-12-2021,3300,Naryanganj,73.3,51.2,60.3,73.3,51.2,60.3,44.3,59.4,0.0,0,0.0,,,,,11.4,14.2,1019.8,11.4,1.9,173.8,15.3,7,,2021-12-18T06:43:37,2021-12-18T17:27:38,0.47,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4369,1,23.8,13.2,18.2,18.6,0.0,0.0,0.0,8.8,2.82,156.4
18-12-2022,3665,Naryanganj,78.8,49.4,62.4,78.8,49.4,62.4,42.7,51.9,0.0,0,0.0,,0.0,0.0,12.1,6.9,15.8,1015.4,9.7,6.4,203.1,17.5,8,10.0,2022-12-18T06:43:30,2022-12-18T17:27:32,0.83,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4734,3,26.0,14.8,20.3,21.5,0.0,0.0,0.0,9.0,2.92,165.34
19-01-2013,18,Naryanganj ,79.4,53.9,64.6,79.4,53.9,64.6,42.7,47.6,0.0,0,0.0,,,,,13.0,2.7,1018.9,3.3,2.5,204.3,17.5,8,,2013-01-19T06:51:44,2013-01-19T17:47:54,0.25,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1114,0,26.6,14.6,20.3,21.2,0.0,0.0,0.0,9.3,3.25,138.96
19-01-2014,383,Naryanganj ,77.3,51.7,61.9,77.3,51.7,61.9,51.9,73.5,0.0,0,0.0,,,,,8.3,29.3,1021.0,27.1,1.7,189.0,16.3,7,,2014-01-19T06:51:46,2014-01-19T17:47:44,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1479,2,25.4,15.9,20.3,21.0,0.0,0.0,0.0,10.0,3.09,131.43
19-01-2015,748,Naryanganj ,76.6,42.3,56.9,76.6,37.9,55.8,37.1,53.6,0.0,0,0.0,,,,,8.3,43.1,1018.1,27.7,2.5,225.5,19.6,8,,2015-01-19T06:51:47,2015-01-19T17:47:34,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1844,51,22.4,14.2,18.2,18.8,0.1,0.1,1.0,7.8,2.42,130.83
19-01-2016,1113,Naryanganj ,71.5,58.0,62.1,71.5,58.0,62.1,58.0,87.2,0.048,100,41.67,rain,,,,13.4,48.6,1012.4,77.8,1.9,164.5,14.2,6,,2016-01-19T06:51:48,2016-01-19T17:47:23,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42675099999,42776099999,remote",2209,2,25.2,14.9,20.1,20.7,0.0,0.0,0.0,9.4,2.85,132.97
19-01-2017,1479,Naryanganj ,83.9,55.5,66.1,81.4,55.5,65.8,50.5,61.1,0.0,0,0.0,,,,,9.6,42.9,1020.7,16.8,1.9,194.6,16.7,7,,2017-01-19T06:51:43,2017-01-19T17:47:55,0.72,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,remote",2575,1,26.3,13.9,19.5,19.5,0.0,0.0,0.0,9.7,3.45,135.46
19-01-2018,1844,Naryanganj ,85.6,50.0,65.6,82.3,50.0,65.1,31.5,34.7,0.0,0,0.0,,,,,6.5,71.7,1016.3,1.8,3.0,225.4,19.6,8,,2018-01-19T06:51:45,2018-01-19T17:47:44,0.08,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",2940,0,23.9,13.6,18.5,18.9,0.0,0.0,0.0,8.5,3.1,159.69
19-01-2019,2209,Naryanganj ,82.3,45.6,61.5,79.8,44.9,61.0,31.9,37.6,0.0,0,0.0,,,,,7.8,34.7,1018.3,10.6,2.5,222.7,19.1,8,,2019-01-19T06:51:47,2019-01-19T17:47:34,0.44,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3305,1,24.9,14.1,19.3,19.4,0.0,0.0,0.0,8.7,3.23,132.97
19-01-2020,2574,Naryanganj ,68.0,51.0,58.8,68.0,51.0,58.8,53.2,82.8,0.0,0,0.0,,,,,13.9,5.2,1019.0,37.4,1.6,200.9,17.3,7,,2020-01-19T06:51:49,2020-01-19T17:47:24,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",3670,3,26.1,15.1,20.7,22.2,0.0,0.0,0.0,12.9,2.91,142.22
19-01-2021,2940,Naryanganj ,80.7,54.4,68.2,80.8,54.4,68.2,52.1,57.5,0.0,0,0.0,,,,23.0,13.9,241.5,1013.9,38.4,2.6,189.6,16.4,7,,2021-01-19T06:51:45,2021-01-19T17:47:57,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4036,2,24.4,16.0,20.2,20.8,0.0,0.0,0.0,11.2,2.74,143.21
19-01-2022,3332,Naryanganj,69.4,46.1,58.1,69.4,46.1,58.0,37.4,49.7,0.0,0,0.0,,0.0,0.0,8.9,6.9,355.2,1016.1,0.1,6.6,205.1,17.7,8,10.0,2022-01-19T06:51:47,2022-01-19T17:47:47,0.54,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4401,51,23.0,14.1,18.3,18.9,0.2,0.2,2.0,9.3,2.64,141.23
19-01-2023,3697,Naryanganj,71.8,46.5,59.2,71.8,46.5,59.2,41.4,54.4,0.0,0,0.0,,0.0,0.0,8.7,10.3,15.4,1017.8,0.5,5.7,211.1,18.3,8,10.0,2023-01-19T06:51:49,2023-01-19T17:47:37,0.91,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4766,0,22.7,12.4,17.3,16.3,0.0,0.0,0.0,11.0,3.36,136.4
19-02-2013,49,Naryanganj ,82.3,49.7,65.1,80.2,47.2,64.7,47.3,57.9,0.0,0,0.0,,,,,6.9,23.9,1015.0,0.0,2.5,259.2,22.4,9,,2013-02-19T06:38:25,2013-02-19T18:07:34,0.29,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1145,2,24.8,14.4,19.7,19.7,0.0,0.0,0.0,13.2,4.02,145.22
19-02-2014,414,Naryanganj ,84.5,45.8,64.2,81.5,42.5,63.3,34.3,39.6,0.0,0,0.0,,,,,7.4,125.6,1016.2,23.4,2.5,271.4,23.4,9,,2014-02-19T06:38:36,2014-02-19T18:07:27,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42675099999,remote",1510,0,24.3,13.1,18.6,18.8,0.0,0.0,0.0,9.9,3.78,174.79
19-02-2015,779,Naryanganj ,89.9,56.9,72.4,85.8,56.9,71.4,44.0,41.7,0.0,0,0.0,,,,,7.4,48.5,1012.5,0.0,2.5,253.5,21.9,9,,2015-02-19T06:38:46,2015-02-19T18:07:19,0.0,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1875,63,24.9,18.1,21.3,23.1,7.5,7.5,3.0,15.2,2.27,133.28
19-02-2016,1144,Naryanganj ,94.9,64.5,79.0,92.7,64.5,78.5,51.4,42.1,0.0,0,0.0,,,,,7.4,228.8,1014.0,42.0,3.1,246.1,21.1,9,,2016-02-19T06:38:56,2016-02-19T18:07:11,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,remote",2240,2,31.9,21.0,26.1,28.8,0.0,0.0,0.0,15.9,4.57,134.21
19-02-2017,1510,Naryanganj ,93.1,59.1,73.0,88.6,59.1,72.1,46.1,43.3,0.0,0,0.0,,,,,12.8,11.3,1016.0,0.5,3.3,263.0,22.7,9,,2017-02-19T06:38:23,2017-02-19T18:07:34,0.75,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,remote",2606,2,28.6,20.6,24.5,26.6,0.0,0.0,0.0,8.3,3.51,133.28
19-02-2018,1875,Naryanganj ,87.7,59.0,71.6,84.2,59.0,70.9,48.0,47.1,0.0,0,0.0,,,,,6.5,8.5,1013.2,6.9,3.0,250.5,21.7,9,,2018-02-19T06:38:34,2018-02-19T18:07:27,0.12,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",2971,0,28.4,15.6,22.7,24.0,0.0,0.0,0.0,10.0,4.02,148.28
19-02-2019,2240,Naryanganj ,86.0,54.8,70.4,83.0,54.8,69.8,43.0,39.6,0.0,0,0.0,,,,,9.2,206.8,1014.4,4.7,3.2,257.5,22.1,9,,2019-02-19T06:38:45,2019-02-19T18:07:20,0.5,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3336,3,27.9,16.1,22.6,23.9,0.0,0.0,0.0,12.0,4.05,141.56
19-02-2020,2605,Naryanganj ,86.0,50.6,68.4,82.7,50.6,67.8,40.3,39.4,0.0,0,0.0,,,,,13.9,152.4,1016.3,15.3,3.4,265.7,22.8,9,,2020-02-19T06:38:56,2020-02-19T18:07:12,0.85,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3701,1,28.1,16.6,22.6,23.6,0.0,0.0,0.0,8.8,4.03,140.58
19-02-2021,2996,Naryanganj ,83.2,56.6,68.7,81.8,56.6,68.6,53.8,61.8,0.0,0,0.0,,,,,6.9,26.3,1018.6,27.8,2.6,234.0,20.3,8,,2021-02-19T06:38:24,2021-02-19T18:07:37,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4067,3,29.2,18.0,23.7,24.7,0.0,0.0,0.0,9.5,3.81,138.96
19-02-2021,2997,Naryanganj,83.2,56.6,68.7,81.8,56.6,68.6,53.8,61.8,0.0,0,0.0,,,,,6.9,26.3,1018.6,27.8,2.6,234.0,20.3,8,,2021-02-19T06:38:24,2021-02-19T18:07:37,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4067,3,29.2,18.0,23.7,24.7,0.0,0.0,0.0,9.5,3.81,138.96
19-02-2022,3363,Naryanganj,84.6,60.5,68.9,82.0,60.5,68.8,49.0,51.1,0.004,100,4.17,rain,0.0,0.0,13.4,7.2,163.7,1013.4,47.3,7.1,144.4,12.5,6,10.0,2022-02-19T06:38:35,2022-02-19T18:07:30,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42675099999,42776099999,VAJB,remote",4432,1,25.9,12.9,19.2,18.2,0.0,0.0,0.0,14.9,4.42,143.21
19-02-2023,3728,Naryanganj,87.8,57.8,71.7,85.7,57.8,71.5,50.3,50.1,0.0,0,0.0,,0.0,0.0,11.0,8.1,341.9,1015.1,0.0,5.9,260.8,22.5,9,10.0,2023-02-19T06:38:45,2023-02-19T18:07:23,0.96,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4797,51,27.4,18.7,23.3,25.8,0.5,0.5,4.0,8.8,2.97,135.46
19-03-2013,77,Naryanganj ,93.1,59.6,75.4,88.9,59.6,74.1,47.6,43.9,0.0,0,0.0,,,,,11.0,325.9,1010.2,0.0,2.5,296.2,25.4,10,,2013-03-19T06:14:06,2013-03-19T18:19:46,0.25,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1173,1,32.6,21.4,26.6,28.6,0.0,0.0,0.0,15.5,5.31,139.28
19-03-2014,442,Naryanganj ,93.8,62.7,77.4,89.9,62.7,76.3,53.2,49.2,0.0,0,0.0,,,,,10.3,337.8,1012.0,0.0,2.5,295.5,25.6,10,,2014-03-19T06:14:20,2014-03-19T18:19:41,0.59,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1538,2,33.3,21.0,27.4,30.3,0.0,0.0,0.0,11.7,4.93,138.32
19-03-2015,807,Naryanganj ,89.1,55.8,71.5,85.5,55.8,70.6,48.2,49.8,0.0,0,0.0,,,,,9.2,8.0,1014.7,0.0,2.5,302.6,25.9,10,,2015-03-19T06:14:34,2015-03-19T18:19:36,0.96,Clear,Clear conditions throughout the day.,clear-day,"42675099999,remote",1903,0,32.1,20.6,26.5,27.6,0.0,0.0,0.0,11.1,5.74,132.97
19-03-2016,1173,Naryanganj ,95.1,71.5,83.0,91.7,71.5,81.6,50.8,35.1,0.0,0,0.0,,,,,10.7,293.5,1010.5,3.0,3.6,292.9,25.3,10,,2016-03-19T06:13:50,2016-03-19T18:19:52,0.35,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,remote",2269,63,30.9,21.9,26.1,29.9,11.1,11.1,9.0,14.9,3.67,144.88
19-03-2017,1538,Naryanganj ,94.9,66.3,76.8,91.1,66.3,76.1,51.2,44.9,0.012,100,12.5,rain,,,,15.7,326.3,1012.2,27.2,3.1,281.1,24.4,10,,2017-03-19T06:14:04,2017-03-19T18:19:46,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42675099999,42776099999,remote",2634,51,29.2,20.5,24.1,26.6,0.6,0.6,2.0,9.8,3.94,159.32
19-03-2018,1903,Naryanganj ,98.1,64.4,80.6,93.3,64.4,78.9,40.1,25.7,0.0,0,0.0,,,,,7.2,71.6,1014.6,15.3,3.4,284.1,24.5,10,,2018-03-19T06:14:18,2018-03-19T18:19:41,0.06,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",2999,2,33.0,20.8,27.0,29.9,0.0,0.0,0.0,8.6,5.22,152.11
19-03-2019,2268,Naryanganj ,90.6,59.8,75.4,88.3,59.8,74.6,49.0,42.1,0.0,0,0.0,,,,,9.2,9.9,1012.1,1.6,3.1,291.6,25.2,10,,2019-03-19T06:14:32,2019-03-19T18:19:36,0.44,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3364,51,30.0,21.7,25.6,28.6,0.4,0.4,1.0,14.1,4.28,147.59
19-03-2020,2634,Naryanganj ,77.0,63.4,69.5,77.0,63.4,69.5,61.1,75.5,0.28,100,54.17,rain,,,,17.2,91.6,1013.9,42.0,2.4,242.4,21.0,9,,2020-03-19T06:13:49,2020-03-19T18:19:53,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,VAJB,remote",3730,2,31.0,21.2,26.2,28.7,0.0,0.0,0.0,5.9,4.84,148.62
19-03-2021,3026,Naryanganj,95.6,66.2,81.5,91.7,66.2,80.4,51.7,37.9,0.012,100,12.5,rain,,,23.0,11.4,217.7,1012.7,48.3,2.5,245.1,21.2,9,,2021-03-19T06:14:04,2021-03-19T18:19:48,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42675099999,42776099999,VAJB,remote",4095,1,33.5,20.0,28.1,30.6,0.0,0.0,0.0,8.4,5.13,144.55
19-03-2022,3391,Naryanganj,98.6,72.8,85.1,99.2,72.8,84.8,52.8,35.0,0.0,0,0.0,,0.0,0.0,8.9,13.9,231.7,1006.0,31.1,6.4,280.9,24.2,10,10.0,2022-03-19T06:14:18,2022-03-19T18:19:43,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4460,0,34.3,20.0,27.7,30.0,0.0,0.0,0.0,10.8,5.66,143.21
19-03-2023,3756,Naryanganj,86.0,63.2,70.5,85.5,63.2,70.5,58.1,66.3,0.559,100,33.33,rain,0.0,0.0,19.0,14.9,162.0,1009.5,74.4,6.1,180.0,15.7,9,10.0,2023-03-19T06:14:33,2023-03-19T18:19:39,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,42776099999,VAJB,remote",4825,61,24.8,20.4,22.1,25.4,17.0,17.0,24.0,9.0,1.51,169.61
19-04-2013,108,Naryanganj ,100.5,71.7,87.0,96.3,71.7,84.8,47.7,28.2,0.08,100,37.5,rain,,,,11.9,326.0,1003.8,86.2,2.5,214.9,18.5,9,,2013-04-19T05:45:22,2013-04-19T18:31:13,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42675099999,remote",1204,65,31.3,22.2,27.0,31.8,14.8,14.8,6.0,9.4,4.31,243.34
19-04-2014,473,Naryanganj ,101.6,70.1,85.8,99.3,70.1,85.4,60.0,46.2,0.036,100,25.0,rain,,,,11.4,237.7,1009.5,71.1,2.5,268.1,23.2,9,,2014-04-19T05:45:35,2014-04-19T18:31:08,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42675099999,remote",1569,2,36.0,24.9,31.2,36.2,0.0,0.0,0.0,7.0,5.82,163.06
19-04-2015,838,Naryanganj ,106.2,74.6,90.7,103.0,74.6,89.5,56.2,35.3,0.0,0,0.0,,,,,7.6,279.9,1004.4,23.8,2.5,302.3,26.3,10,,2015-04-19T05:45:47,2015-04-19T18:31:03,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1934,63,31.0,24.0,27.4,32.5,13.7,13.7,17.0,13.7,3.6,223.39
19-04-2016,1204,Naryanganj ,110.0,78.9,93.8,110.0,78.9,91.1,46.4,21.7,0.0,0,0.0,,,,,12.3,295.2,1009.7,26.6,3.7,305.2,26.4,10,,2016-04-19T05:45:09,2016-04-19T18:31:20,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",2300,63,34.8,26.8,29.8,35.1,8.2,8.2,6.0,20.3,4.8,308.74
19-04-2017,1569,Naryanganj ,110.4,78.3,94.3,110.4,78.3,90.5,37.8,15.2,0.0,0,0.0,,,,,12.3,295.5,1006.1,6.9,3.4,308.3,26.7,10,,2017-04-19T05:45:21,2017-04-19T18:31:14,0.75,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,remote",2665,65,31.0,23.5,26.7,30.9,44.8,44.8,21.0,17.4,3.58,273.16
19-04-2018,1934,Naryanganj ,106.2,71.6,89.5,100.6,71.6,86.9,43.5,23.3,0.0,0,0.0,,,,,7.8,341.4,1006.7,8.3,3.6,327.4,28.6,10,,2018-04-19T05:45:33,2018-04-19T18:31:08,0.11,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3030,61,30.6,21.8,26.1,30.3,5.2,5.2,8.0,16.0,2.89,254.27
19-04-2019,2299,Naryanganj ,99.2,67.6,83.3,95.1,67.6,81.6,49.0,32.9,0.0,0,0.0,,,,20.8,9.2,339.8,1009.7,9.9,3.1,323.3,27.8,10,,2019-04-19T05:45:46,2019-04-19T18:31:03,0.5,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3395,61,32.2,24.1,27.8,33.0,1.4,1.4,1.0,11.2,5.03,207.93
19-04-2020,2665,Naryanganj ,100.8,79.4,88.2,97.7,79.4,86.4,51.4,29.3,0.0,0,0.0,,,,,23.0,228.6,1010.4,56.4,2.4,241.8,20.9,9,,2020-04-19T05:45:08,2020-04-19T18:31:22,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",3761,53,32.5,25.2,28.2,33.2,1.1,1.1,4.0,16.6,4.39,274.42
19-04-2021,3057,Naryanganj,103.7,76.9,89.3,98.6,76.9,86.5,44.4,22.6,0.0,0,0.0,,,,23.0,11.4,21.7,1012.1,12.0,2.9,317.1,27.5,10,,2021-04-19T05:45:21,2021-04-19T18:31:17,0.24,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",4126,1,36.1,25.1,29.9,33.4,0.0,0.0,0.0,16.8,6.08,171.58
19-04-2022,3422,Naryanganj,107.6,81.6,93.9,104.0,79.7,90.6,44.1,19.6,0.0,0,0.0,,0.0,0.0,23.7,11.9,293.3,1007.7,20.9,7.2,327.0,28.2,10,10.0,2022-04-19T05:45:34,2022-04-19T18:31:11,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4491,61,33.7,24.8,28.4,32.9,5.8,5.8,9.0,17.3,4.49,206.97
19-04-2023,3787,Naryanganj,104.0,78.2,89.7,101.7,78.2,87.5,49.1,26.1,0.0,0,0.0,,0.0,0.0,25.3,13.9,261.7,1007.5,33.7,6.1,318.0,27.6,10,10.0,2023-04-19T05:45:46,2023-04-19T18:31:06,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,42776099999,VAJB,remote",4856,53,37.5,26.9,31.3,36.4,0.6,0.6,1.0,17.7,6.33,168.43
19-05-2013,138,Naryanganj ,114.5,82.1,98.3,114.5,80.0,95.4,41.3,16.3,0.0,0,0.0,,,,,12.8,331.1,1000.2,21.6,3.0,335.7,29.1,10,,2013-05-19T05:26:47,2013-05-19T18:44:24,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1234,55,32.1,25.9,28.6,33.8,6.7,6.7,17.0,19.1,4.15,549.81
19-05-2014,503,Naryanganj ,106.1,78.2,95.6,104.8,78.2,94.0,55.3,28.2,0.0,0,0.0,,,,,8.1,56.7,1005.4,50.5,2.5,222.6,19.1,7,,2014-05-19T05:26:53,2014-05-19T18:44:18,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42675099999,remote",1599,1,34.8,27.4,31.1,36.9,0.0,0.0,0.0,13.0,5.69,175.2
19-05-2015,868,Naryanganj ,113.5,81.1,97.0,113.5,81.4,96.2,53.7,27.6,0.0,0,0.0,,,,,13.4,350.2,1000.0,26.9,2.5,331.3,28.6,10,,2015-05-19T05:26:59,2015-05-19T18:44:12,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42675099999,remote",1964,51,31.5,25.5,28.7,34.8,0.1,0.1,1.0,12.3,4.77,431.51
19-05-2016,1234,Naryanganj ,109.5,86.6,97.4,111.0,87.4,99.0,61.9,33.0,0.0,0,0.0,,,,,48.2,147.6,1000.4,71.6,3.9,309.2,26.8,10,,2016-05-19T05:26:42,2016-05-19T18:44:32,0.41,Partially cloudy,Partly cloudy throughout the day.,wind,"42675099999,42776099999,remote",2330,63,29.8,24.5,26.5,31.5,11.3,11.3,14.0,13.9,2.27,500.19
19-05-2017,1599,Naryanganj ,110.4,81.8,95.9,110.4,82.1,94.3,50.9,25.5,0.0,0,0.0,,,,,10.1,317.2,1004.3,17.8,3.4,335.5,29.0,10,,2017-05-19T05:26:47,2017-05-19T18:44:25,0.75,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,remote",2695,53,32.5,24.9,28.5,34.9,2.2,2.2,7.0,11.4,3.16,742.02
19-05-2018,1964,Naryanganj ,110.2,83.4,96.1,110.2,81.1,93.2,46.2,19.1,0.0,0,0.0,,,,25.3,13.9,289.6,1002.3,15.4,2.9,315.2,27.3,10,,2018-05-19T05:26:53,2018-05-19T18:44:19,0.13,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3060,61,28.5,23.4,25.7,30.4,6.1,6.1,12.0,11.5,2.64,505.99
19-05-2019,2329,Naryanganj ,105.9,77.3,92.2,102.3,77.3,89.9,49.0,24.4,0.0,0,0.0,,,,20.8,9.2,343.2,1007.3,17.0,3.6,331.5,28.6,10,,2019-05-19T05:26:59,2019-05-19T18:44:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"42675099999,42776099999,VAJB,remote",3425,3,34.2,27.4,30.5,37.1,0.0,0.0,0.0,12.4,4.74,294.8
