datetime,Unnamed: 0.1,name,tempmax_x,tempmin_x,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed_x,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0_x,river_discharge,Unnamed: 0_y,weathercode,tempmax_y,tempmin_y,temperature_2m_mean,apparent_temperature_mean,precipitation_sum,rain_sum,precipitation_hours,windspeed_y,et0_fao_evapotranspiration
13-07-2021,2934,"Mymensingh,Bangladesh",30.8,26.1,28.0,40.3,26.1,32.5,26.5,91.8,6.2,100.0,66.67,rain,,,,21.6,154.5,,74.3,,156.8,13.3,5,,2021-07-13T05:17:36,2021-07-13T18:50:34,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,4576,190.43,4211,63,31.2,25.2,27.9,33.2,9.8,9.8,17.0,14.1,2.77
13-07-2022,3299,"Mymensingh,Bangladesh",36.1,26.5,30.7,42.8,26.5,36.0,24.7,71.8,2.4,100.0,20.83,rain,0.0,0.0,34.9,15.5,148.7,998.6,47.7,22.0,309.0,26.7,10,60.0,2022-07-13T05:17:30,2022-07-13T18:50:38,0.48,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"41886099999,remote",4941,198.99,4576,63,33.9,26.9,30.1,36.0,11.7,11.7,14.0,13.8,4.76
13-07-2023,3664,"Mymensingh,Bangladesh",30.9,25.3,27.6,40.1,25.3,31.0,25.5,88.5,45.5,100.0,83.33,rain,0.0,0.0,39.2,18.4,158.5,1004.2,92.3,5.8,148.2,12.7,6,30.0,2023-07-13T05:17:24,2023-07-13T18:50:42,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote",5306,218.79,4941,63,30.9,26.2,28.1,33.9,9.9,9.9,19.0,11.7,3.02
13-08-2014,224,"Mymensingh,Bangladesh",31.7,26.8,28.7,42.7,30.6,35.8,27.0,90.8,33.9,100.0,100.0,rain,,,,25.9,184.5,1000.4,95.0,5.6,175.4,15.2,6,,2014-08-13T05:31:34,2014-08-13T18:34:41,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2050,152.46,1685,63,31.2,25.4,27.0,32.5,34.4,34.4,22.0,14.4,2.08
13-08-2015,589,"Mymensingh,Bangladesh",32.1,26.2,29.0,42.2,26.2,35.5,26.7,88.0,5.3,100.0,100.0,rain,,,,17.6,146.6,1004.5,67.8,6.8,222.9,19.2,7,,2015-08-13T05:31:27,2015-08-13T18:34:51,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2415,288.73,2050,61,32.3,25.6,28.5,34.4,8.8,8.8,12.0,14.8,4.28
13-08-2016,955,"Mymensingh,Bangladesh",32.6,26.3,29.2,43.3,26.3,36.0,26.9,88.1,15.8,100.0,100.0,rain,,,,15.5,163.9,1001.8,70.7,6.4,263.3,22.8,9,,2016-08-13T05:31:47,2016-08-13T18:34:16,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2781,205.54,2416,61,32.5,25.4,28.2,33.9,8.8,8.8,15.0,13.2,3.28
13-08-2017,1320,"Mymensingh,Bangladesh",29.2,25.9,27.4,36.2,25.9,30.8,25.9,92.0,48.1,100.0,100.0,rain,,,,16.6,181.5,1004.8,96.2,5.4,169.9,14.8,5,,2017-08-13T05:31:40,2017-08-13T18:34:27,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3146,431.51,2781,63,30.1,25.1,26.5,32.3,18.8,18.8,20.0,8.4,1.53
13-08-2018,1728,"Mymensingh,Bangladesh",31.6,26.2,28.9,41.0,26.2,35.0,26.5,87.6,1.8,100.0,41.67,rain,,,,14.8,129.1,999.1,92.3,5.8,243.0,21.0,8,,2018-08-13T05:31:35,2018-08-13T18:34:39,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"41886099999,remote,41909099999",3511,160.81,3146,53,31.2,26.1,28.8,34.2,0.8,0.8,3.0,10.5,3.29
13-08-2018,1729,"Mymensingh,Bangladesh",31.6,26.2,28.9,41.0,26.2,35.0,26.5,87.6,1.8,100.0,41.67,rain,,,,14.8,129.1,999.1,92.3,5.8,243.0,21.0,8,,2018-08-13T05:31:35,2018-08-13T18:34:39,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"41886099999,remote,41909099999",3511,160.81,3146,53,31.2,26.1,28.8,34.2,0.8,0.8,3.0,10.5,3.29
13-08-2019,2234,"Mymensingh,Bangladesh",31.5,26.4,27.8,38.6,26.4,32.0,26.3,91.8,34.0,100.0,100.0,rain,,,,28.4,138.8,1001.7,90.6,6.0,125.7,10.8,4,,2019-08-13T05:31:29,2019-08-13T18:34:52,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3876,231.27,3511,63,28.7,25.0,26.6,31.1,18.3,18.3,22.0,20.7,1.74
13-08-2020,2600,"Mymensingh,Bangladesh",32.4,26.8,29.5,43.3,30.7,37.0,26.8,85.9,2.6,100.0,70.83,rain,,,,16.6,146.8,1001.1,68.4,6.6,284.8,24.5,9,,2020-08-13T05:31:49,2020-08-13T18:34:16,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4242,286.74,3877,51,32.6,26.3,29.4,35.5,0.1,0.1,1.0,11.9,4.32
13-08-2021,2965,"Mymensingh,Bangladesh",30.1,26.8,28.1,40.6,30.7,34.7,27.1,94.5,21.8,100.0,100.0,rain,,,,20.9,187.9,,95.0,,94.9,8.1,3,,2021-08-13T05:31:44,2021-08-13T18:34:29,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote,4607,192.64,4242,63,29.5,25.7,26.9,32.5,24.9,24.9,24.0,13.2,1.58
13-08-2022,3330,"Mymensingh,Bangladesh",33.9,26.0,29.3,40.4,26.0,33.4,24.5,76.5,5.0,100.0,33.33,rain,0.0,0.0,38.5,19.1,134.2,1000.3,91.3,22.4,232.2,19.8,9,30.0,2022-08-13T05:31:38,2022-08-13T18:34:41,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote,4972,177.24,4607,53,31.4,26.1,28.5,32.8,1.4,1.4,5.0,15.4,3.62
13-08-2023,3695,"Mymensingh,Bangladesh",28.7,25.2,26.8,34.5,25.2,29.7,25.5,92.6,135.7,100.0,83.33,rain,0.0,0.0,20.9,9.7,13.5,1003.1,99.4,5.7,70.8,6.1,4,10.0,2023-08-13T05:31:33,2023-08-13T18:34:53,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",5337,243.34,4972,63,27.7,24.9,26.2,32.4,33.6,33.6,15.0,9.2,0.76
13-09-2014,255,"Mymensingh,Bangladesh",31.4,25.3,28.4,39.3,25.3,33.6,26.0,87.6,0.7,100.0,20.83,rain,,,,11.9,177.6,1005.2,70.2,6.1,228.8,19.8,7,,2014-09-13T05:43:31,2014-09-13T18:04:57,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41886099999,remote,41909099999",2081,191.31,1716,61,31.3,24.7,27.6,33.4,7.1,7.1,12.0,7.2,3.16
13-09-2015,620,"Mymensingh,Bangladesh",33.6,25.9,28.6,45.5,25.9,34.3,26.4,88.4,5.1,100.0,100.0,rain,,,,9.7,268.9,1006.5,76.8,6.3,123.2,10.4,4,,2015-09-13T05:43:26,2015-09-13T18:05:12,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2446,314.5,2081,63,32.5,25.3,28.8,35.2,16.2,16.2,14.0,10.0,3.63
13-09-2016,986,"Mymensingh,Bangladesh",28.1,25.1,26.3,33.7,25.1,27.6,25.2,93.6,20.7,100.0,83.33,rain,,,,16.6,161.4,1007.3,90.5,5.4,78.8,6.7,3,,2016-09-13T05:43:42,2016-09-13T18:04:25,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2812,178.47,2447,65,28.1,24.6,25.9,32.0,43.3,43.3,20.0,6.1,0.98
13-09-2017,1351,"Mymensingh,Bangladesh",31.9,25.6,28.3,41.8,25.6,33.0,26.1,88.3,5.8,100.0,87.5,rain,,,,12.6,172.4,1008.1,75.5,6.8,236.1,20.4,8,,2017-09-13T05:43:37,2017-09-13T18:04:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3177,306.61,2812,61,30.6,24.6,26.8,32.6,20.3,20.3,21.0,8.1,2.63
13-09-2018,1790,"Mymensingh,Bangladesh",30.9,24.1,27.4,39.7,24.1,30.9,25.6,90.3,31.9,100.0,100.0,rain,,,,16.2,172.1,1005.4,89.2,6.0,156.3,13.5,6,,2018-09-13T05:43:32,2018-09-13T18:04:56,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3542,133.59,3177,63,30.4,24.5,26.7,32.4,21.4,21.4,20.0,10.1,1.97
13-09-2018,1791,"Mymensingh,Bangladesh",30.9,24.1,27.4,39.7,24.1,30.9,25.6,90.3,31.9,100.0,100.0,rain,,,,16.2,172.1,1005.4,89.2,6.0,156.3,13.5,6,,2018-09-13T05:43:32,2018-09-13T18:04:56,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3542,133.59,3177,63,30.4,24.5,26.7,32.4,21.4,21.4,20.0,10.1,1.97
13-09-2019,2265,"Mymensingh,Bangladesh",30.0,26.0,27.7,38.2,26.0,31.8,26.2,91.9,26.2,100.0,100.0,rain,,,,22.0,175.9,1007.8,87.9,5.0,181.2,15.6,6,,2019-09-13T05:43:27,2019-09-13T18:05:12,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3907,178.47,3542,61,28.8,24.8,26.3,31.4,3.3,3.3,6.0,15.1,1.6
13-09-2020,2631,"Mymensingh,Bangladesh",31.6,26.5,28.3,41.6,26.5,34.0,26.6,90.6,17.8,100.0,100.0,rain,,,,14.0,177.7,1006.7,86.3,6.4,172.5,14.8,7,,2020-09-13T05:43:44,2020-09-13T18:04:24,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4273,228.09,3908,63,31.7,25.4,27.7,34.2,17.0,17.0,19.0,8.6,2.97
13-09-2021,2996,"Mymensingh,Bangladesh",30.5,26.0,27.8,39.7,26.0,32.1,26.4,92.3,2.3,100.0,79.17,rain,,,,27.4,130.6,,87.6,,142.3,12.3,5,,2021-09-13T05:43:39,2021-09-13T18:04:40,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,4638,191.75,4273,63,32.7,25.9,28.6,33.8,12.4,12.4,13.0,15.3,4.19
13-09-2022,3361,"Mymensingh,Bangladesh",27.2,23.9,25.1,30.4,23.9,25.5,23.8,92.5,31.8,100.0,70.83,rain,0.0,0.0,35.6,20.2,138.4,1007.9,99.2,13.9,84.5,7.3,4,10.0,2022-09-13T05:43:35,2022-09-13T18:04:56,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote",5003,156.04,4638,65,25.4,24.1,24.9,29.7,85.1,85.1,24.0,13.7,0.57
13-10-2014,285,"Mymensingh,Bangladesh",32.2,23.4,27.2,38.0,23.4,29.9,24.7,87.5,8.9,100.0,62.5,rain,,,,7.6,143.1,1011.3,70.5,5.5,194.6,16.8,7,,2014-10-13T05:55:11,2014-10-13T17:33:50,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41886099999,remote,41909099999",2111,145.89,1746,61,30.8,23.9,26.8,32.7,6.9,6.9,13.0,9.1,3.25
13-10-2015,650,"Mymensingh,Bangladesh",30.6,23.3,25.8,33.5,23.3,27.0,23.2,86.3,6.9,100.0,100.0,rain,,,,18.3,81.3,1011.9,37.8,6.0,173.8,15.1,7,,2015-10-13T05:55:04,2015-10-13T17:34:03,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2476,210.84,2111,55,29.9,22.2,24.7,28.7,4.6,4.6,10.0,11.2,3.06
13-10-2016,1016,"Mymensingh,Bangladesh",30.9,24.4,27.4,37.6,24.4,29.8,24.0,82.4,9.5,100.0,79.17,rain,,,,12.6,5.1,1007.9,78.7,4.5,220.2,19.3,8,,2016-10-13T05:55:25,2016-10-13T17:33:21,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",2842,205.06,2477,51,30.2,22.2,25.9,31.0,2.0,2.0,10.0,6.9,2.89
13-10-2017,1381,"Mymensingh,Bangladesh",32.6,25.3,28.0,40.0,25.3,32.2,25.8,88.6,2.3,100.0,62.5,rain,,,,14.8,209.8,1005.1,53.0,6.2,214.5,18.6,8,,2017-10-13T05:55:18,2017-10-13T17:33:34,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3207,231.27,2842,61,31.5,24.5,26.7,32.5,8.9,8.9,16.0,8.2,2.41
13-10-2018,1850,"Mymensingh,Bangladesh",25.8,22.9,24.3,25.8,22.9,24.3,23.3,94.0,8.1,100.0,95.83,rain,,,,12.6,119.6,1012.2,89.3,5.0,74.3,6.5,2,,2018-10-13T05:55:12,2018-10-13T17:33:48,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3572,109.15,3207,61,24.7,22.2,23.2,26.7,15.4,15.4,17.0,14.4,0.87
13-10-2018,1851,"Mymensingh,Bangladesh",25.8,22.9,24.3,25.8,22.9,24.3,23.3,94.0,8.1,100.0,95.83,rain,,,,12.6,119.6,1012.2,89.3,5.0,74.3,6.5,2,,2018-10-13T05:55:12,2018-10-13T17:33:48,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",3572,109.15,3207,61,24.7,22.2,23.2,26.7,15.4,15.4,17.0,14.4,0.87
13-10-2019,2295,"Mymensingh,Bangladesh",30.7,21.1,25.7,36.1,21.1,27.5,22.6,83.3,0.0,0.0,0.0,,,,,10.4,349.9,1011.0,14.6,4.5,242.6,21.0,8,,2019-10-13T05:55:05,2019-10-13T17:34:03,0.48,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3937,173.98,3572,2,30.5,21.5,25.9,30.2,0.0,0.0,0.0,7.7,3.82
13-10-2020,2661,"Mymensingh,Bangladesh",34.9,26.2,29.8,46.6,26.2,36.2,26.0,81.0,6.1,100.0,100.0,rain,,,,5.0,53.9,1004.7,67.9,5.6,194.5,16.8,7,,2020-10-13T05:55:27,2020-10-13T17:33:20,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote,41909099999",4303,214.28,3938,55,32.2,25.2,28.7,35.6,2.3,2.3,7.0,5.7,3.56
13-10-2021,3026,"Mymensingh,Bangladesh",31.0,26.0,28.3,40.3,26.0,33.4,26.2,88.8,3.0,100.0,83.33,rain,,,,10.8,300.9,,76.2,,86.6,7.6,3,,2021-10-13T05:55:21,2021-10-13T17:33:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote,4668,141.56,4303,63,33.0,26.2,29.0,36.4,3.9,3.9,3.0,6.9,3.62
13-10-2022,3391,"Mymensingh,Bangladesh",29.1,22.9,25.9,33.4,22.9,27.2,23.6,87.6,15.1,100.0,75.0,rain,0.0,0.0,18.4,11.9,122.1,1010.3,76.7,18.2,153.6,13.1,5,30.0,2022-10-13T05:55:15,2022-10-13T17:33:49,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41886099999,remote",5033,189.99,4668,63,30.1,23.7,25.9,31.5,12.1,12.1,17.0,8.7,2.7
13-11-2014,316,"Mymensingh,Bangladesh",30.2,20.0,24.1,31.7,20.0,24.5,19.4,76.6,0.0,0.0,0.0,,,,,9.4,345.9,1013.6,45.2,4.0,183.7,15.8,7,,2014-11-13T06:12:53,2014-11-13T17:12:01,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2142,85.3,1777,1,29.5,17.0,23.3,24.8,0.0,0.0,0.0,7.9,3.56
13-11-2015,681,"Mymensingh,Bangladesh",28.9,12.7,23.6,32.1,12.7,24.2,19.1,76.2,0.0,0.0,0.0,,,,,7.2,323.9,1013.0,46.4,4.1,203.4,17.5,7,,2015-11-13T06:12:42,2015-11-13T17:12:06,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2507,118.95,2142,1,28.8,18.5,23.4,25.7,0.0,0.0,0.0,8.1,3.36
13-11-2016,1047,"Mymensingh,Bangladesh",30.6,19.9,24.0,32.9,19.9,24.5,20.0,79.1,0.0,0.0,0.0,,,,,9.0,331.1,1014.5,5.2,3.0,198.6,17.2,7,,2016-11-13T06:13:14,2016-11-13T17:11:49,0.46,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2873,114.88,2508,2,28.3,18.0,22.9,25.6,0.0,0.0,0.0,7.7,2.91
13-11-2017,1412,"Mymensingh,Bangladesh",31.8,18.4,23.6,34.0,18.4,24.1,19.6,80.3,0.0,0.0,0.0,,,,,9.0,327.1,1010.1,39.0,5.5,210.6,18.0,8,,2017-11-13T06:13:03,2017-11-13T17:11:54,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",3238,170.0,2873,3,29.2,18.6,23.7,26.6,0.0,0.0,0.0,7.1,3.29
13-11-2018,1912,"Mymensingh,Bangladesh",29.2,18.0,23.0,29.6,18.0,23.2,17.9,74.8,0.0,0.0,0.0,,,,,7.6,359.2,1010.6,22.5,4.1,202.7,17.5,7,,2018-11-13T06:12:54,2018-11-13T17:12:00,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",3603,71.78,3238,3,27.8,17.0,22.5,24.6,0.0,0.0,0.0,7.5,3.17
13-11-2018,1913,"Mymensingh,Bangladesh",29.2,18.0,23.0,29.6,18.0,23.2,17.9,74.8,0.0,0.0,0.0,,,,,7.6,359.2,1010.6,22.5,4.1,202.7,17.5,7,,2018-11-13T06:12:54,2018-11-13T17:12:00,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",3603,71.78,3238,3,27.8,17.0,22.5,24.6,0.0,0.0,0.0,7.5,3.17
13-11-2019,2326,"Mymensingh,Bangladesh",30.0,18.7,23.5,34.2,18.7,24.2,20.6,84.4,0.0,0.0,0.0,,,,,9.0,337.4,1013.7,20.7,3.3,195.8,16.9,7,,2019-11-13T06:12:44,2019-11-13T17:12:06,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41886099999,remote,41909099999",3968,138.96,3603,2,28.7,18.7,23.6,27.4,0.0,0.0,0.0,5.9,3.13
13-11-2020,2692,"Mymensingh,Bangladesh",31.2,19.7,25.0,33.9,19.7,26.1,21.3,81.8,0.0,0.0,0.0,,,,,8.6,6.9,1013.6,0.7,4.6,209.1,17.9,8,,2020-11-13T06:13:16,2020-11-13T17:11:48,0.93,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",4334,138.32,3969,0,30.0,18.3,23.9,26.9,0.0,0.0,0.0,8.6,3.35
13-11-2021,3057,"Mymensingh,Bangladesh",26.1,20.4,22.9,26.1,20.4,22.9,20.9,88.9,0.5,100.0,12.5,rain,,,,9.7,11.9,,75.9,,125.8,10.8,6,,2021-11-13T06:13:06,2021-11-13T17:11:54,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote,4699,95.83,4334,53,26.1,18.6,22.0,23.9,1.5,1.5,4.0,14.3,2.17
13-11-2022,3422,"Mymensingh,Bangladesh",33.5,18.0,22.6,42.9,18.0,23.2,17.1,72.7,0.0,0.0,0.0,,0.0,0.0,18.0,11.9,327.0,1013.3,10.4,17.4,212.5,18.4,8,10.0,2022-11-13T06:12:57,2022-11-13T17:12:01,0.65,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",5064,125.47,4699,2,27.4,17.5,22.2,23.9,0.0,0.0,0.0,8.7,3.23
13-12-2014,346,"Mymensingh,Bangladesh",24.2,12.5,17.6,24.2,12.5,17.6,12.9,76.0,0.0,0.0,0.0,,,,,9.7,326.9,1016.4,69.4,2.5,129.7,11.2,5,,2014-12-13T06:33:46,2014-12-13T17:11:01,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",2172,61.23,1807,3,25.2,13.6,20.1,21.4,0.0,0.0,0.0,7.2,2.49
13-12-2015,711,"Mymensingh,Bangladesh",28.3,17.7,22.1,28.6,17.7,22.2,18.0,79.7,1.1,100.0,37.5,rain,,,,11.2,234.3,1012.8,32.3,2.4,149.2,12.7,6,,2015-12-13T06:33:36,2015-12-13T17:10:55,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41886099999,remote,41909099999",2537,74.86,2172,3,25.2,18.5,21.3,23.7,0.0,0.0,0.0,8.8,2.05
13-12-2016,1077,"Mymensingh,Bangladesh",25.1,11.7,17.7,25.1,11.7,17.7,13.7,79.3,0.0,0.0,0.0,,,,,11.9,317.4,1012.7,1.4,3.4,178.7,15.3,7,,2016-12-13T06:34:04,2016-12-13T17:11:11,0.47,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2903,74.51,2538,2,24.8,14.1,19.3,20.1,0.0,0.0,0.0,8.2,2.7
13-12-2017,1442,"Mymensingh,Bangladesh",26.7,18.1,22.2,26.7,18.1,22.2,19.0,83.3,0.0,0.0,0.0,,,,,4.7,300.6,1014.5,1.3,2.0,153.9,13.3,6,,2017-12-13T06:33:55,2017-12-13T17:11:05,0.83,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3268,105.66,2903,3,26.4,16.5,21.4,23.8,0.0,0.0,0.0,6.2,2.44
13-12-2018,1972,"Mymensingh,Bangladesh",27.9,14.0,20.3,27.5,14.0,20.2,14.0,70.1,0.0,0.0,0.0,,,,,11.2,5.6,,0.0,,174.5,15.1,7,,2018-12-13T06:33:46,2018-12-13T17:11:00,0.19,Clear,Clear conditions throughout the day.,clear-day,remote,3633,61.81,3268,1,27.1,16.6,21.2,22.2,0.0,0.0,0.0,8.7,2.94
13-12-2018,1973,"Mymensingh,Bangladesh",27.9,14.0,20.3,27.5,14.0,20.2,14.0,70.1,0.0,0.0,0.0,,,,,11.2,5.6,,0.0,,174.5,15.1,7,,2018-12-13T06:33:46,2018-12-13T17:11:00,0.19,Clear,Clear conditions throughout the day.,clear-day,remote,3633,61.81,3268,1,27.1,16.6,21.2,22.2,0.0,0.0,0.0,8.7,2.94
13-12-2019,2356,"Mymensingh,Bangladesh",25.4,13.1,19.0,25.4,13.1,19.0,14.7,78.2,0.0,0.0,0.0,,,,,7.6,44.1,1016.4,6.6,3.1,166.8,14.4,6,,2019-12-13T06:33:37,2019-12-13T17:10:56,0.54,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3998,83.92,3633,3,25.3,14.3,20.0,21.1,0.0,0.0,0.0,7.0,2.68
13-12-2020,2722,"Mymensingh,Bangladesh",24.1,15.0,19.1,24.1,15.0,19.1,16.4,85.8,0.0,0.0,0.0,,,,,7.2,338.2,1012.3,21.8,1.1,149.6,12.9,6,,2020-12-13T06:34:06,2020-12-13T17:11:11,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41886099999,remote,41909099999",4364,87.1,3999,3,24.4,14.7,19.7,20.9,0.0,0.0,0.0,7.9,2.12
13-12-2021,3087,"Mymensingh,Bangladesh",23.2,11.0,16.9,23.2,11.0,16.9,12.5,77.5,0.0,0.0,0.0,,,,,10.1,321.9,,16.4,,182.9,15.8,7,,2021-12-13T06:33:58,2021-12-13T17:11:07,0.3,Clear,Clear conditions throughout the day.,clear-day,remote,4729,68.18,4364,2,24.6,11.7,17.9,18.2,0.0,0.0,0.0,8.7,2.83
13-12-2022,3452,"Mymensingh,Bangladesh",26.8,14.9,20.7,27.2,14.9,20.7,14.5,69.6,0.0,0.0,0.0,,0.0,0.0,8.6,8.6,314.3,1012.8,8.1,17.0,183.2,15.9,7,10.0,2022-12-13T06:33:49,2022-12-13T17:11:02,0.67,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",5094,79.17,4729,1,25.7,15.4,20.3,21.2,0.0,0.0,0.0,8.1,2.79
14-01-2014,13,"Mymensingh,Bangladesh",26.2,12.5,18.5,26.2,12.5,18.5,13.5,75.8,0.0,0.0,0.0,,,,,13.0,298.2,1014.9,15.2,3.5,174.9,15.0,7,,2014-01-14T06:44:50,2014-01-14T17:29:59,0.43,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",1839,55.89,1474,3,24.2,13.1,18.6,19.2,0.0,0.0,0.0,7.0,2.76
14-01-2015,378,"Mymensingh,Bangladesh",27.8,12.9,19.4,27.1,12.9,19.3,11.8,65.5,0.0,0.0,0.0,,,,,10.1,299.2,1015.4,5.4,5.0,189.3,16.4,7,,2015-01-14T06:44:50,2015-01-14T17:29:48,0.79,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",2204,54.59,1839,1,26.2,13.4,18.9,19.0,0.0,0.0,0.0,8.4,3.03
14-01-2016,743,"Mymensingh,Bangladesh",26.2,12.7,19.0,26.2,12.7,19.0,10.6,61.8,0.0,0.0,0.0,,,,,9.7,306.7,1015.2,33.1,2.5,168.7,14.5,7,,2016-01-14T06:44:49,2016-01-14T17:29:36,0.15,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"41886099999,remote,41909099999",2569,57.61,2204,3,23.0,13.1,17.6,17.6,0.0,0.0,0.0,8.8,2.63
14-01-2017,1109,"Mymensingh,Bangladesh",23.8,7.2,14.2,23.8,5.4,13.9,5.7,59.5,3.0,100.0,12.5,rain,,,,13.7,319.1,1015.6,0.0,4.4,192.8,16.7,7,,2017-01-14T06:44:48,2017-01-14T17:30:10,0.56,Rain,Clear conditions throughout the day with early morning rain.,rain,"41886099999,remote,41909099999",2935,58.7,2570,0,22.5,9.4,15.8,14.3,0.0,0.0,0.0,10.4,3.19
14-01-2018,1474,"Mymensingh,Bangladesh",21.3,10.1,14.8,21.3,10.1,14.8,12.7,87.9,0.0,0.0,0.0,,,,,11.2,328.1,1014.7,8.7,1.5,139.3,12.1,5,,2018-01-14T06:44:49,2018-01-14T17:29:59,0.91,Clear,Clear conditions throughout the day.,clear-day,"41886099999,remote,41909099999",3300,68.66,2935,3,22.2,13.1,17.1,17.4,0.0,0.0,0.0,8.1,2.01
